Prscrbr_Geo_Lvl,Prscrbr_Geo_Cd,Prscrbr_Geo_Desc,Brnd_Name,Gnrc_Name,Tot_Prscrbrs,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes,LIS_Bene_Cst_Shr,NonLIS_Bene_Cst_Shr,Opioid_Drug_Flag,Opioid_LA_Drug_Flag,Antbtc_Drug_Flag,Antpsyct_Drug_Flag
State,42,Pennsylvania,Metoprolol-Hydrochlorothiazide,Metoprolol/Hydrochlorothiazide,692,3727,7143,213565.26,780,"",3254,6479,191780.49,"",698,2878.48,63429.24,N,N,N,N
State,42,Pennsylvania,Metrogel,Metronidazole,30,42,52,16732.99,30,"",30,40,13188.41,#,"",22.2,1877.12,N,N,N,N
State,42,Pennsylvania,Metronidazole,Metronidazole,21276,99192,103090.5,4942300.3,70833,"",76039,79624.9,4035841.32,"",55162,44420.53,1101503.06,N,N,Y,N
State,42,Pennsylvania,Metronidazole,"Metronidazole/Sodium Chloride",102,348,348,6896.13,135,"",265,265,4865.7,"",106,74.18,581.02,N,N,Y,N
State,42,Pennsylvania,"Mexiletine Hcl","Mexiletine Hcl",842,4983,7507.5,749882.27,1114,"",3389,5330.5,524222.93,"",756,3480.22,123913.4,N,N,N,N
State,42,Pennsylvania,Miacalcin,"Calcitonin,salmon,synthetic",12,30,34,334710.67,"","",14,18,151012.84,*,"",20.2,3360,N,N,N,N
State,42,Pennsylvania,"Mibelas 24 Fe",Norethindrone-E.Estradiol-Iron,3,17,24.2,1836.34,"","",0,0,0,#,"",25.2,0,N,N,N,N
State,42,Pennsylvania,Micardis,Telmisartan,107,448,805,149645.79,90,"",424,781,146493.72,#,"",284.2,24483.32,N,N,N,N
State,42,Pennsylvania,"Micardis Hct",Telmisartan/Hydrochlorothiazid,57,275,464,83598.49,51,#,"","","",#,"",428.8,14138.46,N,N,N,N
State,42,Pennsylvania,"Miconazole 3","Miconazole Nitrate",92,114,114,4894.69,96,"",67,67,2988.85,"",55,84.85,566.68,N,N,N,N
State,42,Pennsylvania,Microgestin,"Norethindrone Ac-Eth Estradiol",81,331,467.4,7955.37,75,*,"","","",*,"",498.54,901.44,N,N,N,N
State,42,Pennsylvania,"Microgestin 24 Fe",Norethindrone-E.Estradiol-Iron,11,30,37.2,2091.83,"","",0,0,0,#,"",17,56.47,N,N,N,N
State,42,Pennsylvania,"Microgestin Fe",Norethindrone-E.Estradiol-Iron,166,712,1017.3,15447.58,161,"",0,0,0,"",0,840.55,1254.02,N,N,N,N
State,42,Pennsylvania,Microzide,Hydrochlorothiazide,6,23,41,1223.61,"","",23,41,1223.61,*,"",0,616.13,N,N,N,N
State,42,Pennsylvania,"Midazolam Hcl","Midazolam Hcl",11,38,38,996.93,12,*,"","","",*,"",1.2,0,N,N,N,N
State,42,Pennsylvania,"Midazolam Hcl","Midazolam Hcl/Pf",4,24,24,162.03,"","",0,0,0,#,"",1.2,0,N,N,N,N
State,42,Pennsylvania,"Midodrine Hcl","Midodrine Hcl",5817,43770,52619.3,3042805.22,8753,"",34270,41504.1,2341376.97,"",6838,24756.49,530150.4,N,N,N,N
State,42,Pennsylvania,Migergot,"Ergotamine Tartrate/Caffeine",14,57,71.7,124142.58,12,#,"","","",#,"",14.4,1053.11,N,N,N,N
State,42,Pennsylvania,Miglitol,Miglitol,49,161,302.1,41096.48,52,"",146,283.1,36831.54,#,"",117.96,5416.6,N,N,N,N
State,42,Pennsylvania,Migranal,"Dihydroergotamine Mesylate",10,21,21,88793.21,"","",0,0,0,#,"",48.65,0,N,N,N,N
State,42,Pennsylvania,Millipred,Prednisolone,33,97,113.6,41710.02,31,"",70,78.3,22630.45,#,"",136.92,1570.7,N,N,N,N
State,42,Pennsylvania,"Milrinone Lactate","Milrinone Lactate",16,286,286,67020.92,16,"",166,166,41476.47,#,"",96.3,10769.76,N,N,N,N
State,42,Pennsylvania,Mimvey,"Estradiol/Norethindrone Acet",39,146,232.2,20410.4,37,"",72,130.4,12236.77,"",24,123.9,3929.09,N,N,N,N
State,42,Pennsylvania,"Mimvey Lo","Estradiol/Norethindrone Acet",26,58,92.2,5834.64,28,"",37,65.8,4608.12,#,"",32.4,1914.64,N,N,N,N
State,42,Pennsylvania,"Minastrin 24 Fe",Norethindrone-E.Estradiol-Iron,11,33,47.4,7562.92,"","",0,0,0,#,"",46.1,100,N,N,N,N
State,42,Pennsylvania,"Mini Ultra-Thin Ii","Pen Needle, Diabetic",32,68,114.1,2158.32,32,#,"","","",#,"",203.56,302.6,N,N,N,N
State,42,Pennsylvania,Minitran,Nitroglycerin,3,14,14,6071.97,"",#,"","","",*,"",6,15,N,N,N,N
State,42,Pennsylvania,Minivelle,Estradiol,59,245,395,58062.32,65,"",167,285.7,41661.77,"",48,368.15,15324.28,N,N,N,N
State,42,Pennsylvania,"Minocycline Hcl","Minocycline Hcl",2815,17709,23437.3,584968.18,6084,"",12155,16996.1,419964.46,"",4658,7219.33,156076.59,N,N,Y,N
State,42,Pennsylvania,"Minocycline Hcl Er","Minocycline Hcl",9,18,22,3961.37,"",#,"","","",*,"",9.9,420.12,N,N,Y,N
State,42,Pennsylvania,Minoxidil,Minoxidil,1518,8700,13360.3,187839.71,1760,"",5729,9514.3,132550.6,"",1180,4589.42,59896.34,N,N,N,N
State,42,Pennsylvania,Mirapex,"Pramipexole Di-Hcl",41,183,285.2,142325.88,35,"",152,236.2,120284.9,#,"",144.6,12361.07,N,N,N,N
State,42,Pennsylvania,"Mirapex Er","Pramipexole Di-Hcl",22,86,122,74988.99,21,"",60,94,59152.56,#,"",0,10211.08,N,N,N,N
State,42,Pennsylvania,Mirena,Levonorgestrel,20,20,125,17203.83,20,*,"","","",*,"",518.88,180,N,N,N,N
State,42,Pennsylvania,Mirtazapine,Mirtazapine,13596,385740,455858,6665810.73,65618,"",299709,359323.2,5558052.3,"",51011,170176.51,1496006.29,N,N,N,N
State,42,Pennsylvania,Mirvaso,"Brimonidine Tartrate",86,151,173,73480.64,89,"",120,142,59833.43,"",74,158.75,11735.99,N,N,N,N
State,42,Pennsylvania,Misoprostol,Misoprostol,1189,5355,6900.5,318568.84,1709,"",3884,5211,226311.58,"",1264,3725.07,68182.92,N,N,N,N
State,42,Pennsylvania,Mitigare,Colchicine,234,473,719.6,126582.67,246,"",444,690.6,120761.85,"",226,277.33,17172.64,N,N,N,N
State,42,Pennsylvania,Mitomycin,Mitomycin,21,48,49.2,114914.74,28,#,"","","",#,"",9.9,28922,N,N,N,N
State,42,Pennsylvania,Mobic,Meloxicam,33,95,185,64377.61,26,"",73,149,52752.97,#,"",101,6975.17,N,N,N,N
State,42,Pennsylvania,Modafinil,Modafinil,2058,16239,20783.9,3543635.38,3007,"",7921,10822.8,1688001.1,"",1617,16801.91,297101.08,N,N,N,N
State,42,Pennsylvania,"Moexipril Hcl","Moexipril Hcl",305,1468,2882.5,93105.4,289,"",1405,2769.6,88758.15,"",275,449.14,17669.69,N,N,N,N
State,42,Pennsylvania,Moexipril-Hydrochlorothiazide,Moexipril/Hydrochlorothiazide,90,369,754.6,20027.13,86,"",348,707.6,18198.4,#,"",281.44,4136.04,N,N,N,N
State,42,Pennsylvania,"Mometasone Furoate","Mometasone Furoate",8079,54215,65384.6,5970729.91,29697,"",45039,54963.7,5070371.56,"",25491,25580.93,720283.54,N,N,N,N
State,42,Pennsylvania,Mono-Linyah,"Norgestimate-Ethinyl Estradiol",206,814,1033.1,11205.32,190,"",0,0,0,"",0,1055.79,12.29,N,N,N,N
State,42,Pennsylvania,"Monoject Insulin Safety Syrng","Syringe With Needle, Insulin",321,3225,3332.4,113652.47,576,"",2768,2862.3,96465.33,"",508,1812.1,19342.54,N,N,N,N
State,42,Pennsylvania,"Monoject Insulin Syringe","Syring-Needl,disp,insul,0.3 Ml",47,140,169.8,3441.39,48,"",108,134.4,2656.79,"",37,142.35,1389.05,N,N,N,N
State,42,Pennsylvania,"Monoject Insulin Syringe","Syringe And Needle,insulin,1ml",124,318,460.7,4924.92,122,"",202,306.6,3291.44,"",78,429.05,1733.07,N,N,N,N
State,42,Pennsylvania,"Monoject Insulin Syringe","Syringe-Needle,insulin,0.5 Ml",740,5607,6023.1,210658.28,1225,"",4948,5307.3,187092.24,"",1081,5393.53,63065.41,N,N,N,N
State,42,Pennsylvania,Mononessa,"Norgestimate-Ethinyl Estradiol",94,359,497.7,5734.37,84,"",0,0,0,"",0,379.25,333.07,N,N,N,N
State,42,Pennsylvania,"Montelukast Sodium","Montelukast Sodium",13754,432893,675674.8,7272427.91,86285,"",313462,515406.2,5711136.72,"",65494,227533.78,2901594.72,N,N,N,N
State,42,Pennsylvania,Monurol,"Fosfomycin Tromethamine",854,1790,1838.1,268642.7,1177,"",1609,1655.1,238927.92,"",1070,1859.51,63463.17,N,N,Y,N
State,42,Pennsylvania,"Morphabond Er","Morphine Sulfate",17,39,39,23382.88,26,*,"","","",*,"",54.24,1126.43,Y,Y,N,N
State,42,Pennsylvania,"Morphine Sulfate","Morphine Sulfate",6356,46111,46731.2,1311903.1,16747,"",26715,27125.7,616783.01,"",13296,31254.58,243031.24,Y,N,N,N
State,42,Pennsylvania,"Morphine Sulfate Er","Morphine Sulfate",8152,152097,153756.1,10254791.6,21474,"",63435,64424.4,3775138.67,"",10225,165346.71,1611485.81,Y,Y,N,N
State,42,Pennsylvania,Movantik,"Naloxegol Oxalate",1952,13219,14587.4,4288017.61,3542,"",7325,8158.6,2297775.19,"",2013,26757.92,220970.08,N,N,N,N
State,42,Pennsylvania,Moviprep,"Peg3350/Sod Sul/Nacl/Asb/C/Kcl",503,3465,3515.3,325293.37,3299,"",2755,2797.3,257288.87,"",2653,5219.65,94893.73,N,N,N,N
State,42,Pennsylvania,Moxeza,"Moxifloxacin Hcl",33,79,79.5,12785.08,64,#,"","","",#,"",51.72,3623.52,N,N,N,N
State,42,Pennsylvania,Moxifloxacin,"Moxifloxacin Hcl",928,6634,6683.6,585522.77,4790,"",6093,6142.1,538319.11,"",4420,2032.02,167415.51,N,N,N,N
State,42,Pennsylvania,"Moxifloxacin Hcl","Moxifloxacin Hcl",3070,8023,8078.2,593421.51,6510,"",6703,6749.1,500212.44,"",5471,3975.33,161214.98,N,N,Y,N
State,42,Pennsylvania,Mozobil,Plerixafor,5,13,13,359575.66,13,*,"","","",*,"",0,13024.53,N,N,N,N
State,42,Pennsylvania,"Ms Contin","Morphine Sulfate",38,216,224,283217.9,24,"",92,100,155140.66,*,"",266.51,6517.75,Y,Y,N,N
State,42,Pennsylvania,Multaq,"Dronedarone Hcl",2020,20166,28770.8,15625029.62,3648,"",19270,27522.8,14912269.17,"",3459,31350.28,1954524.9,N,N,N,N
State,42,Pennsylvania,"Multivitamin With Fluoride","Pedi Multivit No.17 W-Fluoride",17,71,83.4,977.8,15,#,"","","",#,"",0,162.02,N,N,N,N
State,42,Pennsylvania,Mupirocin,Mupirocin,13142,103156,104092.5,1168412.9,71493,"",83069,83804.8,943808.27,"",59317,35441.96,495270.22,N,N,N,N
State,42,Pennsylvania,Mupirocin,"Mupirocin Calcium",3667,8972,9053.6,1774561.99,6451,"",6876,6945.6,1295029.71,"",5104,5893.25,122470.62,N,N,N,N
State,42,Pennsylvania,Mvc-Fluoride,"Pedi Multivit No.12 W-Fluoride",3,15,15,172.34,"",*,"","","",*,"",0,12.48,N,N,N,N
State,42,Pennsylvania,Myalept,Metreleptin,2,16,16,2001360.49,"","",0,0,0,#,"",3.7,75532.02,N,N,N,N
State,42,Pennsylvania,Myambutol,"Ethambutol Hcl",3,12,12,413.57,"","",12,12,413.57,*,"",11.1,178.03,N,N,N,N
State,42,Pennsylvania,Mycamine,"Micafungin Sodium",36,85,85,91738.94,38,"",45,45,44299.12,"",22,33.3,11703.87,N,N,N,N
State,42,Pennsylvania,"Mycophenolate Mofetil","Mycophenolate Mofetil",1769,19344,28060.6,2227380.63,3594,"",11896,18028.9,1406502.29,"",2232,13609.3,381985.15,N,N,N,N
State,42,Pennsylvania,"Mycophenolic Acid","Mycophenolate Sodium",262,1941,2662.4,1178221.95,355,"",957,1374,554313.96,"",171,4730.15,99872.11,N,N,N,N
State,42,Pennsylvania,Mydayis,Dextroamphetamine/Amphetamine,12,24,24,6291.76,14,*,"","","",*,"",69.7,257.52,N,N,N,N
State,42,Pennsylvania,Myfortic,"Mycophenolate Sodium",20,87,115,69935.72,18,"",65,71,39061.21,#,"",69.51,2242.45,N,N,N,N
State,42,Pennsylvania,Myobloc,Rimabotulinumtoxinb,10,30,52.7,40131.54,17,"",17,37.8,12235.81,#,"",22.04,2086.04,N,N,N,N
State,42,Pennsylvania,Myorisan,Isotretinoin,56,178,178,53407.7,56,"",32,32,10115.84,"",13,173.1,2006.88,N,N,N,N
State,42,Pennsylvania,Myrbetriq,Mirabegron,5488,104595,134870.9,40846923.64,20841,"",91720,119261.7,35934733.9,"",18558,141554.85,4010616.83,N,N,N,N
State,42,Pennsylvania,Mysoline,Primidone,44,279,354.1,893496.67,39,"",187,247.9,653293.78,"",28,119.4,14435.83,N,N,N,N
State,42,Pennsylvania,Mytesi,Crofelemer,11,66,78,47082.36,13,"",19,27,16148.59,*,"",39.02,382.45,N,N,N,N
State,42,Pennsylvania,Myzilra,"Levonorgestrel-Ethin Estradiol",10,64,74.8,1266.69,"","",0,0,0,#,"",45.6,200.67,N,N,N,N
State,42,Pennsylvania,Nabumetone,Nabumetone,3082,22439,32150.5,468323.26,7059,"",15998,24287.2,350114.92,"",5137,13100.87,161559.72,N,N,N,N
State,42,Pennsylvania,Nadolol,Nadolol,4706,33682,57343.3,4293359.84,6601,"",27356,48572.6,3641338.63,"",5436,21679.21,786479.34,N,N,N,N
State,42,Pennsylvania,Nadolol-Bendroflumethiazide,Nadolol/Bendroflumethiazide,29,145,275,22099.15,27,"",145,275,22099.15,"",27,0,5135.05,N,N,N,N
State,42,Pennsylvania,"Nafcillin Sodium","Nafcillin Sodium",64,247,247,199277.52,66,"",159,159,127062.83,"",44,1594.64,18388.41,N,N,Y,N
State,42,Pennsylvania,"Naftifine Hcl","Naftifine Hcl",216,438,469.8,136405.16,289,"",383,406.3,117309.74,"",258,282.66,11198.88,N,N,N,N
State,42,Pennsylvania,Naftin,"Naftifine Hcl",128,267,287.5,124265.73,164,"",215,235.5,96081.39,"",135,230.8,8653.36,N,N,N,N
State,42,Pennsylvania,"Nalbuphine Hcl","Nalbuphine Hcl",13,119,132.2,32157.77,11,"",32,42.2,9148.51,*,"",105.28,2888.5,N,N,N,N
State,42,Pennsylvania,Nalfon,"Fenoprofen Calcium",3,33,33,12870.01,16,*,"","","",*,"",129.48,438.52,N,N,N,N
State,42,Pennsylvania,"Naloxone Hcl","Naloxone Hcl",229,647,649,32519.32,572,"",159,161,7311.89,"",152,592.92,1899.14,N,N,N,N
State,42,Pennsylvania,"Naltrexone Hcl","Naltrexone Hcl",1423,7905,8851.4,346807.55,2245,"",1922,2513.6,89713.8,"",657,7017.65,47901.32,N,N,N,N
State,42,Pennsylvania,Namenda,"Memantine Hcl",209,613,745.2,244663.71,207,"",586,717.5,234679.03,"",193,619.97,29386.92,N,N,N,N
State,42,Pennsylvania,"Namenda Xr","Memantine Hcl",4388,102406,116316.9,34437606.85,11274,"",99318,112872.1,33270135.49,"",10924,118231.39,3438708.93,N,N,N,N
State,42,Pennsylvania,Namzaric,"Memantine Hcl/Donepezil Hcl",1461,23318,25758.7,7340607.9,3016,"",22638,25040.1,7105499.28,"",2922,28269.8,689907.91,N,N,N,N
State,42,Pennsylvania,Naprelan,"Naproxen Sodium",8,18,27.3,31841.25,"",#,"","","",*,"",20.05,2714.97,N,N,N,N
State,42,Pennsylvania,Naproxen,Naproxen,16878,175120,215574.6,1485411.81,75764,"",111488,143681.7,982109.41,"",50530,89616.11,437589.65,N,N,N,N
State,42,Pennsylvania,"Naproxen Sodium","Naproxen Sodium",1872,8575,9981.2,740714.2,3932,"",4462,5394.9,390801.37,"",2310,6776.89,49949.01,N,N,N,N
State,42,Pennsylvania,"Naproxen Sodium Cr","Naproxen Sodium",126,390,431.7,360612.04,196,"",210,245.7,183614.99,"",117,603.46,5639.99,N,N,N,N
State,42,Pennsylvania,"Naproxen Sodium Ds","Naproxen Sodium",519,1148,1229.4,80931.88,714,"",594,646.2,41229.99,"",386,1382.22,5100.69,N,N,N,N
State,42,Pennsylvania,"Naproxen Sodium Er","Naproxen Sodium",31,47,53,39837.89,32,"",16,22,15855.79,"",13,15.9,234.98,N,N,N,N
State,42,Pennsylvania,"Naratriptan Hcl","Naratriptan Hcl",424,2158,2398.3,112476.21,548,"",1053,1213.7,59915.62,"",262,1172.26,27807.03,N,N,N,N
State,42,Pennsylvania,Narcan,"Naloxone Hcl",636,2455,2459.3,322112.36,2127,"",559,560,76286.63,"",519,6665.57,17163.3,N,N,N,N
State,42,Pennsylvania,Nardil,"Phenelzine Sulfate",10,85,95,19898.58,"","",61,71,12839.08,*,"",195.98,1225.72,N,N,N,N
State,42,Pennsylvania,Nasonex,"Mometasone Furoate",1849,6987,8207.1,2026666.35,2280,"",4684,5586.6,1379321.97,"",1578,9686.2,115046.59,N,N,N,N
State,42,Pennsylvania,Natacyn,Natamycin,21,45,63.2,14025.4,26,#,"","","",#,"",15.65,2466.21,N,N,N,N
State,42,Pennsylvania,Natazia,"Estradiol Valerate/Dienogest",2,24,24,4465.51,"","",0,0,0,#,"",0,0,N,N,N,N
State,42,Pennsylvania,Nateglinide,Nateglinide,1801,15706,24985.1,1641001.21,3157,"",14448,23319.2,1531839.01,"",2924,7526.07,273065.53,N,N,N,N
State,42,Pennsylvania,Natesto,Testosterone,4,27,27,18101.77,"","",15,15,4821.58,*,"",28.45,105,N,N,N,N
State,42,Pennsylvania,Natpara,"Parathyroid Hormone",12,115,115,1082477.62,14,"",24,24,227041.51,*,"",865.62,26049.92,N,N,N,N
State,42,Pennsylvania,Necon,"Norethindrone-Ethinyl Estrad",33,95,118.4,1990.42,33,"",0,0,0,"",0,152.8,396.53,N,N,N,N
State,42,Pennsylvania,Necon,Norethindrone-Mestranol,15,80,109.6,2196.96,12,*,"","","",*,"",57.7,240.57,N,N,N,N
State,42,Pennsylvania,"Nefazodone Hcl","Nefazodone Hcl",470,2699,4130.4,457148.06,435,"",2013,3276.4,348195.81,"",331,1130.52,77364.19,N,N,N,N
State,42,Pennsylvania,Neo-Polycin,"Neomycin Sulf/Bacitracin/Poly",51,54,56,2106.52,52,#,"","","",#,"",13.5,1042.13,N,N,N,N
State,42,Pennsylvania,"Neo-Polycin Hc",Neomycin/Bacit/P-Myx/Hydrocort,32,68,68,3233.5,35,#,"","","",#,"",4.5,416.7,N,N,N,N
State,42,Pennsylvania,Neo-Synalar,"Neomycin Sulfate/Fluocinolone",14,28,30,18676.66,20,#,"","","",#,"",5.7,1013.03,N,N,N,N
State,42,Pennsylvania,"Neomycin Sulfate","Neomycin Sulfate",539,2600,2645,36776.31,2326,"",2234,2271.9,25448.58,"",2062,816.32,12224.87,N,N,Y,N
State,42,Pennsylvania,Neomycin-Bacitracin-Poly-Hc,Neomycin/Bacit/P-Myx/Hydrocort,127,199,199,9337.52,141,"",171,171,7646.77,"",118,56.9,2904.29,N,N,N,N
State,42,Pennsylvania,Neomycin-Bacitracin-Polymyxin,"Neomycin Sulf/Bacitracin/Poly",153,222,228,9714.98,167,"",187,193,8448.39,"",137,49.8,2658.48,N,N,N,N
State,42,Pennsylvania,"Neomycin-Polymyxin B","Neomycin Sulf/Polymyxin B Sulf",17,82,98.8,7118.17,24,"",41,57.8,5304.98,#,"",6.9,495.8,N,N,N,N
State,42,Pennsylvania,Neomycin-Polymyxin-Dexameth,"Neomycin/Polymyxin B/Dexametha",2952,27121,27584.2,436349.67,18955,"",24335,24756.8,392812.01,"",17102,8714.74,210510.47,N,N,N,N
State,42,Pennsylvania,Neomycin-Polymyxin-Gramicidin,"Neomycin/Polymyxn B/Gramicidin",112,269,283.5,12448.19,217,"",205,219.3,9580.39,"",164,158.2,2970.19,N,N,N,N
State,42,Pennsylvania,Neomycin-Polymyxin-Hc,"Neomycin/Polymyxin B/Hydrocort",4131,10395,10624,616392.88,8946,"",8076,8252.3,479979.85,"",6994,6005.33,147655.21,N,N,N,N
State,42,Pennsylvania,Neomycin-Polymyxin-Hydrocort,"Neomycin/Polymyxin B/Hydrocort",4324,10664,10913,554018.83,9119,"",8119,8332.3,421935.11,"",6974,6905.71,158213.34,N,N,N,N
State,42,Pennsylvania,Neoral,"Cyclosporine, Modified",38,233,340.3,112011.7,36,"",167,224,68374.45,"",22,149.35,10145.39,N,N,N,N
State,42,Pennsylvania,"Neosporin G.U. Irrigant","Neomycin Sulf/Polymyxin B Sulf",2,30,30,1314.07,"","",30,30,1314.07,*,"",0,12.77,N,N,N,N
State,42,Pennsylvania,Nerlynx,"Neratinib Maleate",6,15,16.5,153510.3,"",*,"","","",*,"",20.1,7492.51,N,N,N,N
State,42,Pennsylvania,Nesina,"Alogliptin Benzoate",25,84,120.4,43285.8,25,"",65,101,35958.05,#,"",96.4,3900.63,N,N,N,N
State,42,Pennsylvania,Neulasta,Pegfilgrastim,119,620,621.8,4258112.2,182,"",509,509,3452640.84,"",148,4205.98,181113.68,N,N,N,N
State,42,Pennsylvania,Neupogen,Filgrastim,240,1100,1121.5,3010853.2,347,"",759,777.1,2072281.97,"",237,2813.34,165962.86,N,N,N,N
State,42,Pennsylvania,Neupro,Rotigotine,545,5110,6325.7,3889172.27,883,"",4456,5562.7,3420514.52,"",772,11105.84,426093,N,N,N,N
State,42,Pennsylvania,Neurontin,Gabapentin,304,1518,2147.5,1432770.27,262,"",1037,1525.7,885978.25,"",193,1643.82,81053.09,N,N,N,N
State,42,Pennsylvania,Nevanac,Nepafenac,163,841,914.8,230033.57,434,"",788,858.3,216391.27,"",411,535.44,45034.91,N,N,N,N
State,42,Pennsylvania,Nevirapine,Nevirapine,78,649,731,52678.19,79,"",320,382,34981.17,"",42,234.43,3802.57,N,N,N,N
State,42,Pennsylvania,"Nevirapine Er",Nevirapine,49,348,416.3,199326.82,45,"",126,152,70391.77,"",16,205.29,3418.79,N,N,N,N
State,42,Pennsylvania,Nexavar,"Sorafenib Tosylate",187,881,896,10283276.88,273,"",700,715,7946875.58,"",209,2807.86,414859.04,N,N,N,N
State,42,Pennsylvania,Nexium,"Esomeprazole Magnesium",5706,47904,65244.5,18384169.37,9786,"",32994,46007.2,12589248.39,"",6868,77295.31,889243.12,N,N,N,N
State,42,Pennsylvania,"Nexium I.V.","Esomeprazole Sodium",2,66,66,20996.61,"","",0,0,0,#,"",37,0,N,N,N,N
State,42,Pennsylvania,"Niacin Er",Niacin,3725,28335,49530,4413125.33,5824,"",21944,41127.9,3562657.26,"",4831,17819.38,642376.59,N,N,N,N
State,42,Pennsylvania,Niacor,Niacin,137,506,989.9,24653.78,128,"",392,828.8,19506.09,"",103,259.82,5519.56,N,N,N,N
State,42,Pennsylvania,Niaspan,Niacin,459,1017,2827.3,266620,484,"",982,2740.3,252796.77,"",466,41.9,44318.26,N,N,N,N
State,42,Pennsylvania,"Nicardipine Hcl","Nicardipine Hcl",187,1044,1654.5,206544.9,198,"",865,1428.5,172205.88,"",163,1296.57,26048.84,N,N,N,N
State,42,Pennsylvania,Nicotrol,Nicotine,752,1995,2084,818314.69,1101,"",659,694.6,264751.47,"",376,6917.06,36946.45,N,N,N,N
State,42,Pennsylvania,"Nicotrol Ns",Nicotine,227,691,720.2,306855.75,235,"",156,165.3,82908.27,"",64,2070.99,3184.61,N,N,N,N
State,42,Pennsylvania,"Nifedical Xl",Nifedipine,3269,9955,14959.6,256454.96,5223,"",8429,12950.9,219303.23,"",4448,6865.32,90493.06,N,N,N,N
State,42,Pennsylvania,Nifedipine,Nifedipine,233,680,847.2,57238.16,230,"",495,632.1,39292.45,"",176,523.81,8485.83,N,N,N,N
State,42,Pennsylvania,"Nifedipine Er",Nifedipine,10941,162309,267713.4,5347241.28,31096,"",136595,231933.8,4590705.25,"",26313,101105.16,1676601.77,N,N,N,N
State,42,Pennsylvania,Nikki,"Ethinyl Estradiol/Drospirenone",18,88,95.2,4623.9,18,*,"","","",*,"",63,132.57,N,N,N,N
State,42,Pennsylvania,Nilandron,Nilutamide,6,45,45,232892.85,"",#,"","","",*,"",1229.82,2535.33,N,N,N,N
State,42,Pennsylvania,Nilutamide,Nilutamide,12,106,109,532527.44,17,#,"","","",#,"",9,27070.52,N,N,N,N
State,42,Pennsylvania,Nimodipine,Nimodipine,36,183,187,357768.82,41,"",96,100,91539.11,"",23,196.83,1859.54,N,N,N,N
State,42,Pennsylvania,Ninlaro,"Ixazomib Citrate",123,746,749.6,7110902.44,156,"",678,679.8,6439524.08,"",140,1275.81,299001.82,N,N,N,N
State,42,Pennsylvania,Nisoldipine,Nisoldipine,409,2200,4125.4,731753.43,417,"",2094,3933.4,700273.51,"",395,1052.94,50642.6,N,N,N,N
State,42,Pennsylvania,Nitro-Bid,Nitroglycerin,464,905,922.9,43111.87,549,"",711,727.6,33884.22,"",430,431.11,9520.33,N,N,N,N
State,42,Pennsylvania,Nitro-Dur,Nitroglycerin,144,619,786,129162.23,142,"",585,748,122812.05,#,"",742.36,23216.51,N,N,N,N
State,42,Pennsylvania,Nitrofurantoin,Nitrofurantoin,130,305,307.6,184467.46,131,"",171,173.4,112524.09,"",87,62.9,4664.68,N,N,Y,N
State,42,Pennsylvania,Nitrofurantoin,"Nitrofurantoin Macrocrystal",5743,29704,36525.4,1087506.76,13430,"",24719,30572,899123.89,"",11519,12651.83,371372.37,N,N,Y,N
State,42,Pennsylvania,"Nitrofurantoin Mono-Macro","Nitrofurantoin Monohyd/M-Cryst",16099,104486,107339.2,2735139.47,73002,"",88712,91041.2,2310589.18,"",62176,47223.13,1082030.95,N,N,Y,N
State,42,Pennsylvania,Nitroglycerin,Nitroglycerin,11989,92008,99347.4,2817725.71,62208,"",79388,85883.2,2388456.39,"",55057,49596.68,874429.41,N,N,N,N
State,42,Pennsylvania,"Nitroglycerin Patch",Nitroglycerin,2896,25172,31912.1,861294.35,4573,"",23449,29797.5,806899.28,"",4203,14222.08,211490.04,N,N,N,N
State,42,Pennsylvania,Nitrolingual,Nitroglycerin,24,38,44,13315.9,24,"",27,33,9168.97,#,"",298.44,1300.3,N,N,N,N
State,42,Pennsylvania,Nitrostat,Nitroglycerin,3195,7947,8314,300474.5,5035,"",6804,7100,253996.03,"",4417,8959.1,85363.2,N,N,N,N
State,42,Pennsylvania,Nizatidine,Nizatidine,560,2313,4575.6,99348.31,556,"",2065,4212.9,82898.68,"",502,501.25,33138.57,N,N,N,N
State,42,Pennsylvania,Nizoral,Ketoconazole,8,17,18,1424.05,"","",17,18,1424.05,*,"",0,350.89,N,N,N,N
State,42,Pennsylvania,Nora-Be,Norethindrone,43,139,173.2,2393.03,44,*,"","","",*,"",186.91,162.61,N,N,N,N
State,42,Pennsylvania,Norco,Hydrocodone/Acetaminophen,60,258,269.8,161225.43,51,"",126,137.8,75878.45,"",32,180.61,5410.4,Y,N,N,N
State,42,Pennsylvania,"Norditropin Flexpro",Somatropin,41,590,682.2,978167.35,78,"",327,388.3,398250.95,"",41,1441.84,53483.06,N,N,N,N
State,42,Pennsylvania,"Norethin-Eth Estra-Ferrous Fum","Noreth-Ethinyl Estradiol/Iron",15,60,100,7014.91,13,"",0,0,0,"",0,41.1,292.68,N,N,N,N
State,42,Pennsylvania,"Norethin-Eth Estra-Ferrous Fum",Norethindrone-E.Estradiol-Iron,23,107,116,3586.51,23,"",0,0,0,"",0,50.1,136.37,N,N,N,N
